"","mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
"453",390,6,"x2 x4 x5 x6 x7 x8",0.809882104822175,0.76028613216709,0.611030712044681,5.69681224831647,160.437008391646,80.3654730535059,171.646587444943,284.814799088918,11.6128654807844,0.305841831373023,0.427992585286893
"458",391,6,"x2 x5 x6 x7 x8 x9",0.809781240866785,0.760158955875512,0.60516658976117,5.70832313897024,160.452920182941,80.372241632479,171.662499236239,284.965902945621,11.6190264975824,0.30600409077952,0.42821964978805
"439",392,6,"x2 x3 x4 x5 x6 x8",0.809493910102745,0.759796669259982,0.668634198348139,5.74111416916084,160.498201832299,80.3915183770247,171.707780885596,285.396351924428,11.6365773625769,0.306466318530367,0.428866487564258
"464",393,6,"x3 x5 x6 x7 x8 x9",0.809350095439598,0.759615337728189,0.604059651952021,5.75752672065645,160.520840542758,80.4011640532733,171.730419596055,285.611800051243,11.64536191353,0.30669767255369,0.429190242513389
"450",394,6,"x2 x3 x5 x6 x8 x9",0.809276536763747,0.75952258983255,0.658884483006565,5.76592145266045,160.532413245465,80.4060969486814,171.741992298762,285.721997986394,11.6498550571491,0.306816006075712,0.429355837487068
"459",395,6,"x3 x4 x5 x6 x7 x8",0.809224107719074,0.759456483645788,0.604937573014279,5.77190480913287,160.540658980758,80.4096125879567,171.750238034055,285.800541712176,11.6530575512779,0.306900348451925,0.429473865526211
"412",396,6,"x1 x2 x5 x6 x7 x8",0.80876055570507,0.758872005019436,0.601290468787922,5.82480672562925,160.613465310317,80.4406857139482,171.823044363614,286.49498698579,11.6813724407149,0.307646062561409,0.430517411819961
"434",397,6,"x1 x4 x5 x6 x8 x9",0.80834708495129,0.758350672329888,0.682167425214303,5.871993221706,160.678257031187,80.4683859500979,171.887836084484,287.114405739384,11.7066282444329,0.308311211165316,0.43144821539679
"461",398,6,"x3 x4 x5 x6 x8 x9",0.807927368245897,0.757821464310044,0.669878813276413,5.91989252411453,160.743884698086,80.4964894076809,171.953463751383,287.743181526161,11.7322655661338,0.308986407604426,0.43239307983294
"455",399,6,"x2 x4 x5 x6 x8 x9",0.807584254943388,0.757388843189489,0.670197853931596,5.95904962133294,160.797428068594,80.5194522646376,172.007007121891,288.257198085346,11.7532237648503,0.309538372482376,0.433165495019053
"403",400,6,"x1 x2 x4 x5 x6 x8",0.806183358447536,0.75562249543385,0.664981921036031,6.11892404147312,161.015053936502,80.6131013039431,172.224632989799,290.355875085937,11.8387939450988,0.311791988584398,0.436319187165804
"414",401,6,"x1 x2 x5 x6 x8 x9",0.805008825854319,0.754141563033706,0.640328238742776,6.25296514860153,161.196305874129,80.6914872621876,172.405884927426,292.115437299939,11.9105372651848,0.313681454060443,0.438963289871677
"392",402,6,"x1 x2 x3 x5 x6 x7",0.804501722926119,0.753502172385106,0.642362130349331,6.31083722326046,161.274223965645,80.7252935302525,172.483803018942,292.875126010345,11.9415123508526,0.314497228336244,0.440104877795549
"428",403,6,"x1 x3 x5 x6 x7 x9",0.801049651331704,0.749149560374757,0.636699296844248,6.70479776643666,161.799335654099,80.9548406807585,173.008914707396,298.046659582628,12.1523733169835,0.320050560901172,0.447876166473594
"383",404,6,"x1 x2 x3 x4 x5 x7",0.800591555585718,0.748571961390688,0.654398393725875,6.75707699761116,161.868333144181,80.9852252846099,173.077912197479,298.732930844649,12.1803549242409,0.320787497536019,0.448907429640326
"417",405,6,"x1 x3 x4 x5 x6 x7",0.800564792840428,0.748538217059671,0.636621537431842,6.76013124065991,161.872359194774,80.9869998514014,173.081938248071,298.773023997982,12.1819896581024,0.320830550648006,0.448967677817043
"396",406,6,"x1 x2 x3 x5 x7 x9",0.800329875405539,0.74824201681568,0.632803217472018,6.78694070787963,161.907675805703,81.0025739797219,173.117254859,299.124952794363,12.1963389889106,0.321208461304133,0.449496522932824
"421",407,6,"x1 x3 x4 x5 x7 x9",0.80031676542545,0.748225486840784,0.658622336017788,6.78843685728899,161.909645486908,81.0034429824841,173.119224540205,299.144592799012,12.1971397785211,0.321229551272103,0.449526036063433
"423",408,6,"x1 x3 x4 x6 x7 x8",0.799912777606957,0.747716110895728,0.649418556419489,6.83454113295564,161.970278475009,81.0302143615839,173.179857528307,299.749805208138,12.2218163413857,0.321879444719243,0.450435491697261
"433",409,6,"x1 x4 x5 x6 x7 x9",0.799472659932655,0.747161179915087,0.642206495857192,6.88476865381873,162.036194878347,81.0593641368338,173.245773931644,300.409143598479,12.2486998041055,0.322587460108337,0.451426282706591
"408",410,6,"x1 x2 x4 x6 x7 x8",0.798474663384768,0.745902836441665,0.626692172942126,6.99866294927006,162.18513037693,81.1254020398726,173.394709430227,301.904237924092,12.3096598712789,0.324192932815807,0.45367296822895
"395",411,6,"x1 x2 x3 x5 x7 x8",0.798043862960592,0.745359653298137,0.646223245358723,7.04782715820008,162.249192885274,81.1538820890306,173.458771938572,302.549618182192,12.3359742135997,0.324885959585135,0.454642784285002
"436",412,6,"x1 x4 x6 x7 x8 x9",0.796950939497904,0.743981619366923,0.624830533802989,7.1725547918062,162.41110578747,81.2260639670874,173.620684840767,304.186922109599,12.4027326486282,0.326644140807719,0.457103168868361
"387",413,6,"x1 x2 x3 x4 x6 x8",0.79653660130905,0.743459192954889,0.660005883748897,7.21984028211988,162.472260862494,81.2534022772212,173.681839915791,304.807640363938,12.4280414373996,0.327310684850659,0.458035925211288
"425",414,6,"x1 x3 x4 x6 x8 x9",0.796433365771939,0.743329026408097,0.659868032226731,7.23162182464094,162.487478737978,81.2602115555192,173.697057791276,304.962297076993,12.4343473162028,0.32747675941036,0.458268328606982
"410",415,6,"x1 x2 x4 x6 x8 x9",0.79611489250156,0.74292747315414,0.624172721413573,7.26796692906711,162.534376071226,81.2812119198266,173.743955124523,305.439400510278,12.4538004415631,0.327989085975752,0.458985274259083
"424",416,6,"x1 x3 x4 x6 x7 x9",0.796084105676238,0.742888654983082,0.64653826785587,7.27148041194103,162.538905754857,81.2832415690661,173.748484808155,305.485522120558,12.4556809760636,0.328038612607792,0.459054581427406
"402",417,6,"x1 x2 x4 x5 x6 x7",0.795876776522994,0.742627239963775,0.617738369155229,7.29514142347979,162.569392415872,81.2969078330197,173.778971469169,305.79612103115,12.4683451472328,0.328372142115184,0.459521319922586
"422",418,6,"x1 x3 x4 x5 x8 x9",0.795744001918143,0.742459828505484,0.655555752329425,7.31029405111704,162.58889996217,81.3056578569134,173.798479015468,305.995030094232,12.4764553444553,0.328585736044727,0.45982022154012
"420",419,6,"x1 x3 x4 x5 x7 x8",0.795377903754891,0.741998226473558,0.654100416162707,7.35207424811061,162.642622320912,81.3297764572832,173.852201374209,306.543480174199,12.4988175146162,0.32917467656822,0.46064438014556
"386",420,6,"x1 x2 x3 x4 x6 x7",0.79507219919552,0.741612772898699,0.647957868548239,7.38696214975666,162.687408748893,81.3499075961827,173.89698780219,307.001454856573,12.5174906959152,0.329666462163729,0.461332580930535
"384",421,6,"x1 x2 x3 x4 x5 x8",0.793923221567912,0.740164061976932,0.651482985656433,7.51808684919861,162.855141277253,81.4254986713841,174.06472033055,308.722733286774,12.587673056273,0.331514817477707,0.463919154408096
"409",422,6,"x1 x2 x4 x6 x7 x9",0.793813968379335,0.740026307956553,0.608170698789574,7.5305551437685,162.8710417934,81.4326805888764,174.080620846697,308.886405017546,12.5943465079284,0.331690572607157,0.464165104714805
"430",423,6,"x1 x3 x5 x7 x8 x9",0.793319530000533,0.739402885652847,0.642026186455554,7.58698190287596,162.942896295507,81.4651705510218,174.152475348804,309.6271210211,12.6245480119803,0.332485973477403,0.465278182259717
"413",424,6,"x1 x2 x5 x6 x7 x9",0.793236179143883,0.739297791094461,0.592729734922276,7.59649414729565,162.954992366434,81.4706455627772,174.164571419732,309.751988580088,12.6296392859242,0.332620059638102,0.46546582134856
"431",425,6,"x1 x3 x6 x7 x8 x9",0.792598067919839,0.738493216072841,0.615209025380291,7.66931727322322,163.047435315824,81.5125412173957,174.257014369121,310.707940253666,12.6686166783452,0.333646586389824,0.466902334582748
"398",426,6,"x1 x2 x3 x6 x7 x8",0.792446802469169,0.738302490069821,0.628645799669067,7.68658013046127,163.069307385343,81.5224675954689,174.278886438641,310.934550373147,12.677856341602,0.333889926462642,0.467242862712604
"406",427,6,"x1 x2 x4 x5 x7 x9",0.792327647749887,0.738152251510727,0.622025950435559,7.70017841677905,163.086525216368,81.5302854287582,174.296104269665,311.113055544378,12.6851346029415,0.334081610141487,0.467511103302512
"426",428,6,"x1 x3 x4 x7 x8 x9",0.792068085400607,0.737824977244244,0.654932552265315,7.7298004339689,163.123997745463,81.5473113463403,174.33357679876,311.501904780754,12.7009893053263,0.334499166964241,0.468095428943228
"390",429,6,"x1 x2 x3 x4 x7 x9",0.791995186991666,0.737733061859057,0.630951466904648,7.73811981437497,163.13451353859,81.5520920686925,174.344092591887,311.611113572893,12.7054421182295,0.334616438317754,0.468259537526887
"435",430,6,"x1 x4 x5 x7 x8 x9",0.79114128494167,0.736656402752541,0.65331510164113,7.83556962276823,163.257417537641,81.6080579298818,174.466996590939,312.890340552466,12.75760054146,0.335990106832965,0.470181838137346
"389",431,6,"x1 x2 x3 x4 x7 x8",0.791097641611667,0.736601374206015,0.659234641494161,7.84055032769394,163.263685713343,81.6109167100523,174.47326476664,312.95572243698,12.7602663826739,0.336060315668188,0.470280087813534
"416",432,6,"x1 x2 x6 x7 x8 x9",0.79066474531036,0.736055548434802,0.567759973004478,7.88995372427405,163.325788658037,81.6392640802025,174.535367711334,313.604242519572,12.7867087462899,0.336756714065943,0.471254622099137
"397",433,6,"x1 x2 x3 x5 x8 x9",0.790604236435022,0.735979254635462,0.617162571950818,7.89685917473862,163.334458979526,81.6432251200934,174.544038032823,313.694890604838,12.7904047762141,0.336854054430618,0.47139083941821
"419",434,6,"x1 x3 x4 x5 x6 x9",0.789693869824896,0.734831401083564,0.65167121860899,8.00075288447364,163.464603930231,81.7027821853372,174.674182983528,315.0587068985,12.8460121927158,0.338318557238211,0.473440252802795
"385",435,6,"x1 x2 x3 x4 x5 x9",0.789658812608876,0.734787198506843,0.631318569539473,8.00475371686883,163.469604397078,81.7050742571815,174.679183450376,315.111225962673,12.8481535731124,0.3383749536292,0.473519173456231
"444",436,6,"x2 x3 x4 x6 x7 x8",0.789327723776651,0.734369738674907,0.60155205443152,8.04253854624315,163.516788954689,81.7267159988413,174.726368007986,315.607228714769,12.8683772878091,0.338907574794084,0.474264519206725
"405",437,6,"x1 x2 x4 x5 x7 x8",0.788869835269597,0.7337924009921,0.634264863180632,8.09479412670242,163.581922103641,81.7566307309966,174.791501156938,316.293189513039,12.8963462364062,0.339644178044562,0.475295315838067
"463",438,6,"x3 x4 x6 x7 x8 x9",0.788793521490039,0.733696179270049,0.597727624031432,8.10350327922844,163.592763755429,81.7616147278159,174.802342808726,316.407514857175,12.9010076684903,0.339766943689938,0.475467113089323
"411",439,6,"x1 x2 x4 x7 x8 x9",0.788529853387395,0.733363728184106,0.619455179890595,8.1335938570438,163.630192104361,81.7788308970555,174.839771157659,316.802514904964,12.9171131603206,0.340191105420278,0.476060681584297
"407",440,6,"x1 x2 x4 x5 x8 x9",0.788529824342711,0.733363691562549,0.619981435257796,8.13359717170831,163.630196224756,81.778832793199,174.839775278053,316.802558416678,12.9171149344408,0.340191152144334,0.476060746969563
"446",441,6,"x2 x3 x4 x6 x8 x9",0.788251465598285,0.73301271749349,0.61680021861348,8.16536428868507,163.66965933609,81.7970017879997,174.879238389388,317.219566451583,12.9341177665592,0.340638946646237,0.476687386973928
"391",442,6,"x1 x2 x3 x4 x8 x9",0.788141435484937,0.732873983872311,0.624325794265837,8.1779212481904,163.685244077154,81.8041818469445,174.894823130451,317.384402090005,12.9408386746776,0.340815951611189,0.476935086290331
"400",443,6,"x1 x2 x3 x6 x8 x9",0.787557216060325,0.73213735938041,0.607773372348781,8.24459408377884,163.767857973518,81.8422881208253,174.977437026816,318.259618691204,12.9765242243358,0.341755782859477,0.478250278538174
"399",444,6,"x1 x2 x3 x6 x7 x9",0.786793175954903,0.731174004464878,0.595020539328488,8.33178858328676,163.875557956557,81.8920796893112,175.085137009854,319.404223879043,13.0231936604659,0.342984890855156,0.479970282326753
"457",445,6,"x2 x4 x6 x7 x8 x9",0.786150591503536,0.730363789287067,0.58517428128665,8.40512220704672,163.965839032541,81.9339178059937,175.175418085838,320.366876875189,13.0624442885396,0.344018613668225,0.481416865670992
"388",446,6,"x1 x2 x3 x4 x6 x9",0.785139616544237,0.72908908172969,0.620403604016621,8.52049763690373,164.10733010911,81.9996705965046,175.316909162407,321.881414102983,13.1241971087872,0.345644964689706,0.483692768137121
"404",447,6,"x1 x2 x4 x5 x6 x9",0.78507267847543,0.729004681555977,0.616940387790828,8.52813680579844,164.116674918453,82.004021119679,175.32625397175,321.981693735265,13.1282858495545,0.34575264766996,0.483843458828789
"382",448,6,"x1 x2 x3 x4 x5 x6",0.784888557302387,0.728772528772574,0.647552669823466,8.54914925451468,164.142363930646,82.0159857931206,175.351942983943,322.257524870779,13.1395324205978,0.346048842600508,0.484257951619082
"415",449,6,"x1 x2 x5 x7 x8 x9",0.78271769877343,0.726035359323021,0.600078859427105,8.79689400193238,164.44360003306,82.1568368402725,175.653179086357,325.509678673538,13.272133762786,0.349541093277525,0.489144978972457
"452",450,6,"x2 x3 x6 x7 x8 x9",0.782716746131241,0.726034158165477,0.549985151768736,8.79700272025535,164.443731563345,82.1568985623732,175.653310616642,325.511105822695,13.2721919524982,0.349542625788874,0.489147123556444
"401",451,6,"x1 x2 x3 x7 x8 x9",0.781364953168733,0.724329723560577,0.606574539043326,8.95127330103728,164.629793579113,82.244404131336,175.83937263241,327.536221031688,13.3547627689738,0.351717249250298,0.492190274040805
"394",452,6,"x1 x2 x3 x5 x6 x9",0.77807364709531,0.720179815902782,0.591372210160168,9.32688681106495,165.078044466505,82.4568104108525,176.287623519803,332.4669124701,13.5558037843449,0.357011959020589,0.499599648071679
"438",453,6,"x2 x3 x4 x5 x6 x7",0.772396583375431,0.713021779038587,0.569756168879516,9.97476998658997,165.835818381817,82.8210137310407,177.045397435115,340.971697152678,13.902572704983,0.366144626743872,0.512379829421976
"460",454,6,"x3 x4 x5 x6 x7 x9",0.772271775584602,0.712864412693628,0.568480902728524,9.9890134180261,165.852264565131,82.8289896711912,177.061843618429,341.158671166021,13.9101962697426,0.366345404494337,0.51266079618216
"441",455,6,"x2 x3 x4 x5 x7 x8",0.77213272289105,0.712689085384367,0.600474550607216,10.0048825195739,165.870577217132,82.8378743746209,177.080156270429,341.366985406718,13.9186899479597,0.366569097957877,0.512973831005887
"456",456,6,"x2 x4 x5 x7 x8 x9",0.771736751900613,0.712189817613817,0.615695140699346,10.050071891291,165.922663767102,82.8631656884777,177.132242820399,341.960187840295,13.9428768233821,0.367206094768579,0.513865239190986
"462",457,6,"x3 x4 x5 x7 x8 x9",0.771583326342603,0.711996367997194,0.611981009008224,10.0675812663193,165.942821285286,82.8729616250111,177.152400338583,342.19003400727,13.9522484312722,0.367452909796683,0.514210630145166
"443",458,6,"x2 x3 x4 x5 x8 x9",0.770267165292241,0.710336860585869,0.604036275167794,10.2177854286972,166.115188337574,82.956913314146,177.324767390871,344.161769202301,14.032642763508,0.36957021235596,0.517173566222652
"449",459,6,"x2 x3 x5 x6 x7 x9",0.766774383931157,0.705932918869719,0.549218009004704,10.6163918899406,166.567865802637,83.1789819197498,177.777444855934,349.394289900515,14.2459903816379,0.375189034545531,0.525036500551766
"445",460,6,"x2 x3 x4 x6 x7 x9",0.766656478198799,0.705784255120224,0.562225257785602,10.6298476382044,166.583028280216,83.1864600294127,177.792607333514,349.57092396982,14.2531923518049,0.375378708984541,0.5253019294277
"442",461,6,"x2 x3 x4 x5 x7 x9",0.766396466913757,0.705456414804302,0.595059943833982,10.6595208892612,166.616438232269,83.2029468925177,177.826017285566,349.960445754925,14.2690744762828,0.375796988008305,0.525887265710667
"454",462,6,"x2 x4 x5 x6 x7 x9",0.766261675121365,0.705286459935635,0.565459400185509,10.6749037242616,166.633743568031,83.2114915213125,177.843322621328,350.162376757963,14.277307888248,0.376013826978673,0.526190708412087
"451",463,6,"x2 x3 x5 x7 x8 x9",0.765741169595483,0.704630170359522,0.588099546921101,10.7343053427084,166.70047547885,83.2444724069468,177.910054532148,350.942143842173,14.3091016373236,0.376851161955093,0.52736246820603
"447",464,6,"x2 x3 x4 x7 x8 x9",0.765458776873056,0.704274109970374,0.602630689409947,10.7665328290956,166.736617892375,83.2623559718992,177.946196945672,351.365195162129,14.3263508746731,0.377305445899867,0.527998189484265
"440",465,6,"x2 x3 x4 x5 x6 x9",0.750925471597331,0.6859495076662,0.574030312396716,12.4251162865862,168.540241847714,84.1734556506829,179.749820901012,373.137477136595,15.2140806646558,0.400685110908642,0.560715503611392
"476",466,7,"x1 x2 x3 x5 x6 x7 x8",0.821820121557683,0.765126523871491,0.618884629870788,6.33441073695268,160.491484763902,82.5085989939071,173.102261198861,279.641484243721,11.6858978019737,0.307765244582185,0.439319466239612
"492",467,7,"x1 x3 x5 x6 x7 x8 x9",0.816410749231402,0.757995987623212,0.594689157720728,6.95174418488914,161.388704855501,82.7891709756628,173.99948129046,288.131134811294,12.0406705896215,0.317108705873033,0.452656789083516
"478",468,7,"x1 x2 x3 x5 x6 x8 x9",0.815761411983377,0.757140043068997,0.640954680712976,7.02584845762502,161.494624721387,82.8230133821236,174.105401156346,289.150226492127,12.0832572654335,0.318230288392348,0.454257791933589
"499",469,7,"x2 x3 x5 x6 x7 x8 x9",0.814667997704531,0.755698724246881,0.581389567146677,7.15063210461195,161.672141682618,82.880074247718,174.282918117578,290.866267576581,12.1549686597251,0.320118913055811,0.456953709012224
"467",470,7,"x1 x2 x3 x4 x5 x6 x8",0.814522715407721,0.755507215764723,0.660312325276284,7.1672121467691,161.695649557321,82.8876627983955,174.30642599228,291.094278491558,12.1644969750871,0.320369855204845,0.457311916356658
"494",471,7,"x2 x3 x4 x5 x6 x7 x8",0.814335800622113,0.755260828092785,0.590745312144013,7.18854341075135,161.725866842558,82.8974282785114,174.336643277518,291.387628832414,12.1767557503281,0.320692708016351,0.457772772568727
"487",472,7,"x1 x3 x4 x5 x6 x7 x8",0.814078937075394,0.754922235235747,0.595127593026465,7.2178574326711,161.767342694325,82.9108525359575,174.378119129284,291.79075910773,12.1936021034755,0.321136381415228,0.458406094115622
"489",473,7,"x1 x3 x4 x5 x6 x8 x9",0.814064036846799,0.754902594025326,0.655570574443162,7.21955789049482,161.769746881024,82.9116314055669,174.380523315984,291.814144026815,12.1945793324989,0.32116211817371,0.45844283204883
"493",474,7,"x1 x4 x5 x6 x7 x8 x9",0.813003826324496,0.753505043791381,0.601514804071205,7.34055222732248,161.940321622195,82.967092953102,174.551098057154,293.478074020817,12.2641130639198,0.322993390894053,0.461056882102247
"500",475,7,"x2 x4 x5 x6 x7 x8 x9",0.811425211506091,0.751424142439847,0.587943417887736,7.5207083840867,162.1925174958,83.049822318434,174.80329393076,295.955605124369,12.3676462551972,0.325720089216752,0.464949107338242
"501",476,7,"x3 x4 x5 x6 x7 x8 x9",0.810672590189207,0.750432050703955,0.583558035915174,7.60659973792919,162.312012272278,83.0893251496327,174.922788707237,297.136794290995,12.4170067995504,0.32702007149137,0.46680476690039
"486",477,7,"x1 x2 x5 x6 x7 x8 x9",0.810512695431824,0.75022128034195,0.555182400068076,7.62484739697873,162.337337809139,83.0977224688155,174.948114244099,297.38773849226,12.4274934707176,0.327296253345031,0.467199002658557
"481",478,7,"x1 x2 x4 x5 x6 x7 x8",0.810360378077824,0.750020498375313,0.582177899122073,7.64223030051244,162.361443302823,83.1057234268411,174.972219737782,297.62679046222,12.4374831791397,0.327559346956486,0.467574555606755
"496",479,7,"x2 x3 x4 x5 x6 x8 x9",0.810234273054172,0.749854269025953,0.638641303030049,7.65662177596611,162.381385830571,83.1123486646797,174.992162265531,297.82470392076,12.4457537562194,0.327777164724613,0.467885479557121
"483",480,7,"x1 x2 x4 x5 x6 x8 x9",0.808791237252413,0.74795208546909,0.627801832293351,7.82130525738725,162.608651866795,83.1882360003333,175.219428301755,300.089452763043,12.5403950201565,0.330269681109468,0.471443421810395
"477",481,7,"x1 x2 x3 x5 x6 x7 x9",0.807797893706596,0.746642678067786,0.61350839286089,7.93466853858448,162.764100631851,83.2405514837139,175.374877066811,301.648439478853,12.6055432920048,0.33198545632497,0.473892604962588
"488",482,7,"x1 x3 x4 x5 x6 x7 x9",0.806297482715908,0.744664863580061,0.629313758301471,8.10589984497898,162.997383955176,83.3196860653646,175.608160390135,304.003234869217,12.7039474982004,0.334577075308886,0.477592011210542
"466",483,7,"x1 x2 x3 x4 x5 x6 x7",0.806159384976297,0.744482825650573,0.623934465522919,8.12165996437999,163.018764452046,83.3269762937854,175.629540887005,304.219970098881,12.7130046155691,0.334815607768215,0.477932504344702
"470",484,7,"x1 x2 x3 x4 x5 x7 x9",0.804382250916438,0.742140239844396,0.624194623269404,8.3244717196899,163.292551828285,83.4208885550969,175.903328263245,307.009063965952,12.8295576584012,0.337885202962516,0.482314197684257
"469",485,7,"x1 x2 x3 x4 x5 x7 x8",0.800768872319163,0.73737714987526,0.632145100433818,8.73684109151484,163.841644863707,83.6123553424576,176.452421298666,312.680021668416,13.0665404949411,0.3441264932669,0.491223326877486
"479",486,7,"x1 x2 x3 x5 x7 x8 x9",0.800421834029576,0.736919690311713,0.610343372845792,8.7764461197796,163.893856040734,83.6307783862699,176.504632475693,313.224675213126,13.089300943657,0.344725923039824,0.492078982844249
"490",487,7,"x1 x3 x4 x5 x7 x8 x9",0.80032423498901,0.736791037030968,0.635537208480784,8.78758440877016,163.908523253994,83.6359605971307,176.519299688953,313.377850424621,13.0957019605597,0.344894503200801,0.492319622577431
"491",488,7,"x1 x3 x4 x6 x7 x8 x9",0.800155983374984,0.736569250812479,0.607302809205436,8.80678577682964,163.933791333079,83.6448952872631,176.544567768038,313.641910157313,13.1067367147851,0.345185119625028,0.492734462961845
"482",489,7,"x1 x2 x4 x5 x6 x7 x9",0.79999466629906,0.736356605576034,0.589711792045897,8.82519575504602,163.957998012601,83.6534629648475,176.568774447561,313.895086593057,13.1173166684782,0.345463758210715,0.493132205581886
"472",490,7,"x1 x2 x3 x4 x6 x7 x8",0.799916077163639,0.736253010806615,0.611569526029809,8.83416457786199,163.96978375318,83.6576373310053,176.58056018814,314.018427021094,13.122470923902,0.345599503080988,0.493325974582782
"485",491,7,"x1 x2 x4 x6 x7 x8 x9",0.798942277025737,0.73496936517029,0.567074828422298,8.94529750798237,164.115438345913,83.7093852775451,176.726214780872,315.546741656282,13.1863374445807,0.347281521500999,0.495726971600778
"471",492,7,"x1 x2 x3 x4 x5 x8 x9",0.797426450093785,0.73297122966908,0.613975095184689,9.11828812684416,164.34076787215,83.7900193453813,176.95154430711,317.925731342511,13.2857527027296,0.349899768019826,0.49946438732066
"474",493,7,"x1 x2 x3 x4 x6 x8 x9",0.796901030608042,0.732278631256056,0.605606687510216,9.17825054081419,164.418478797275,83.8179914424802,177.029255232234,318.750342326243,13.3202122526363,0.350807310767927,0.500759859121664
"473",494,7,"x1 x2 x3 x4 x6 x7 x9",0.796084470530051,0.731202256607794,0.598240176143798,9.27143877375295,164.538852077707,83.8614852625053,177.149628512666,320.031879131521,13.3737662100416,0.352217732720822,0.502773165791037
"480",495,7,"x1 x2 x3 x6 x7 x8 x9",0.792599414660734,0.726608319325513,0.551933819581219,9.66916357919922,165.047240513598,84.0473966550705,177.658016948558,325.50144283584,13.6023330217323,0.358237374676914,0.511365903072643
"484",496,7,"x1 x2 x4 x5 x7 x8 x9",0.792344167811087,0.72627185756916,0.598780060873483,9.69829309890374,165.084138661085,84.0610295214359,177.694915096045,325.902035812487,13.6190733440702,0.358678255599032,0.511995238498879
"475",497,7,"x1 x2 x3 x4 x7 x8 x9",0.792080327901295,0.725924068597161,0.610853854391844,9.72840328385514,165.122231369994,84.07512358022,177.733007804954,326.316115026268,13.6363772408338,0.359133979079582,0.512645760933601
"468",498,7,"x1 x2 x3 x4 x5 x6 x9",0.7898251861238,0.722951381708646,0.605376565899004,9.98576668299158,165.445865915341,84.1956792001146,178.0566423503,329.855410256188,13.7842803406178,0.363029223967982,0.518206027842775
"498",499,7,"x2 x3 x4 x6 x7 x8 x9",0.789623351579627,0.722685327082236,0.543738992060625,10.008800633615,165.474661614954,84.206476228043,178.085438049914,330.172176167118,13.797517625752,0.363377847271553,0.518703670141053
"495",500,7,"x2 x3 x4 x5 x6 x7 x9",0.77244672651208,0.700043412220469,0.534103468813314,11.969047504651,167.829208376348,85.1282517644802,180.439984811307,357.129748313749,14.9240437345188,0.393046563297316,0.561054275733791
"497",501,7,"x2 x3 x4 x5 x7 x8 x9",0.772140165756842,0.699639309406746,0.57370884462044,12.0040331178827,167.869597306267,85.1447332524191,180.480373741227,357.610875056876,14.9441494708519,0.393576077329091,0.561810130483153
"507",502,8,"x1 x2 x3 x5 x6 x7 x8 x9",0.824359555635106,0.757448910162766,0.581576392046978,8.04460306606875,162.060846241661,85.3711073888631,176.072820058283,289.438811688787,12.3854659379665,0.32618939667766,0.476364074537173
"502",503,8,"x1 x2 x3 x4 x5 x6 x7 x8",0.821900326135764,0.75405283133034,0.594608152289609,8.32525755507858,162.477977744666,85.4564502788538,176.489951561288,293.491388910016,12.5588810264325,0.330756537176439,0.483033885632021
"509",504,8,"x1 x3 x4 x5 x6 x7 x8 x9",0.818410756800818,0.749233902248748,0.575885050211925,8.72349745047082,163.060093899531,85.580410608875,177.072067716153,299.24186856329,12.8049515843409,0.337237165941339,0.492498137859267
"504",505,8,"x1 x2 x3 x4 x5 x6 x8 x9",0.817241851110649,0.747619699152801,0.622946231730102,8.85689639890679,163.252587611734,85.6226504593687,177.264561428356,301.168114395576,12.887378167026,0.339407990794509,0.495668391039461
"510",506,8,"x2 x3 x4 x5 x6 x7 x8 x9",0.814897435356266,0.744382172634843,0.557737342219451,9.12444800633054,163.634979219681,85.7084041505492,177.646953036303,305.03148944286,13.0526970466003,0.343761905766935,0.502026809484628
"508",507,8,"x1 x2 x4 x5 x6 x7 x8 x9",0.813045512090549,0.74182475479171,0.541120882482738,9.33579492534081,163.933633183771,85.7770862613996,177.945607000393,308.083283528819,13.1832873136098,0.347201191831838,0.507049512061914
"503",508,8,"x1 x2 x3 x4 x5 x6 x7 x9",0.810537782645736,0.738361699844112,0.599347886949903,9.62198437048896,164.333365689504,85.8713582749407,178.345339506125,312.215784065174,13.3601224254353,0.351858403657919,0.513850862516744
"505",509,8,"x1 x2 x3 x4 x5 x7 x8 x9",0.804425828287358,0.729921381920638,0.59835450445474,10.3194985422084,165.285868044375,86.1068160567909,179.297841860997,322.287705785605,13.7911131507994,0.363209176037763,0.530427428876901
"506",510,8,"x1 x2 x3 x4 x6 x7 x8 x9",0.800212933005165,0.72410357414999,0.546163582057728,10.8002865178698,165.925241002602,86.2734168130935,179.937214819223,329.230158070194,14.0881897791722,0.371033124418979,0.541853453045085
"511",511,9,"x1 x2 x3 x4 x5 x6 x7 x8 x9",0.824750389133706,0.745888064243874,0.559178781135043,10,163.994016135581,88.3577041433007,179.407187333865,303.994479064904,13.3085140604451,0.350499221732588,0.52533608133336
